landmark_0_x,landmark_0_y,landmark_0_z,landmark_1_x,landmark_1_y,landmark_1_z,landmark_2_x,landmark_2_y,landmark_2_z,landmark_3_x,landmark_3_y,landmark_3_z,landmark_4_x,landmark_4_y,landmark_4_z,landmark_5_x,landmark_5_y,landmark_5_z,landmark_6_x,landmark_6_y,landmark_6_z,landmark_7_x,landmark_7_y,landmark_7_z,landmark_8_x,landmark_8_y,landmark_8_z,landmark_9_x,landmark_9_y,landmark_9_z,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_15_x,landmark_15_y,landmark_15_z,landmark_16_x,landmark_16_y,landmark_16_z,landmark_17_x,landmark_17_y,landmark_17_z,landmark_18_x,landmark_18_y,landmark_18_z,landmark_19_x,landmark_19_y,landmark_19_z,landmark_20_x,landmark_20_y,landmark_20_z
0.5839558839797974,0.8835504055023193,3.7978480804667925e-07,0.5104717016220093,0.8302674293518066,-0.009440530091524124,0.4704139828681946,0.7542685270309448,-0.024464620277285576,0.4550608694553375,0.6883752346038818,-0.03836902976036072,0.4447806477546692,0.6364700198173523,-0.056754063814878464,0.48300373554229736,0.6871709227561951,-0.06793256849050522,0.4216284155845642,0.5762614607810974,-0.10429786145687103,0.39307069778442383,0.508769154548645,-0.12263455986976624,0.36952704191207886,0.45395952463150024,-0.13376928865909576,0.5462287068367004,0.670481264591217,-0.08833104372024536,0.5236981511116028,0.514510989189148,-0.11918459832668304,0.5119218826293945,0.4178575873374939,-0.13797590136528015,0.500273585319519,0.34790903329849243,-0.14994464814662933,0.6027547121047974,0.6976094245910645,-0.10725198686122894,0.6069066524505615,0.5970047116279602,-0.1487596184015274,0.5984994769096375,0.5210703611373901,-0.17966005206108093,0.5894647240638733,0.4631916880607605,-0.19916021823883057,0.648234486579895,0.7537646293640137,-0.12312930077314377,0.6417602896690369,0.7515977621078491,-0.16727493703365326,0.6243665814399719,0.7691734433174133,-0.18246637284755707,0.6105425357818604,0.792181134223938,-0.18966001272201538
0.5680020451545715,0.9064110517501831,4.647557716452866e-07,0.5069519877433777,0.8492453098297119,-0.011370765045285225,0.47740066051483154,0.7760457992553711,-0.024504095315933228,0.46957927942276,0.7168151140213013,-0.03512826934456825,0.46247103810310364,0.6667643189430237,-0.04993728548288345,0.4803352952003479,0.6953282952308655,-0.05783706158399582,0.4258275032043457,0.588815450668335,-0.08902189135551453,0.3957548141479492,0.5185277462005615,-0.10560059547424316,0.37348026037216187,0.45887506008148193,-0.11650166660547256,0.542275071144104,0.6744499802589417,-0.0752297043800354,0.5214400887489319,0.5275301933288574,-0.09745773673057556,0.5102933049201965,0.4334547519683838,-0.11338681727647781,0.5002657175064087,0.36089077591896057,-0.124465212225914,0.5959252715110779,0.6979787945747375,-0.09203463047742844,0.597418487071991,0.596247673034668,-0.12490090727806091,0.5881004929542542,0.509973406791687,-0.15531103312969208,0.5809271931648254,0.44319236278533936,-0.17691479623317719,0.6413266658782959,0.7535913586616516,-0.10660557448863983,0.6263344287872314,0.7629033327102661,-0.14421537518501282,0.601733386516571,0.7939634323120117,-0.15774017572402954,0.5863741636276245,0.8307015299797058,-0.16530847549438477
0.6018070578575134,0.8995083570480347,9.009927453007549e-07,0.5490323901176453,0.8961952924728394,-0.05050325393676758,0.5133664608001709,0.8412508368492126,-0.08131720870733261,0.5418857336044312,0.8031021356582642,-0.10472913086414337,0.5827658176422119,0.7778562307357788,-0.13180655241012573,0.4882774353027344,0.6473575830459595,-0.07502906024456024,0.4363546371459961,0.5220476388931274,-0.11479534953832626,0.41044867038726807,0.4316444396972656,-0.1439698338508606,0.3874102234840393,0.35126274824142456,-0.1656159907579422,0.5535250902175903,0.6183335185050964,-0.08104359358549118,0.5413643717765808,0.45756295323371887,-0.10894837975502014,0.5319859385490417,0.35485315322875977,-0.13287314772605896,0.5205326676368713,0.25554823875427246,-0.14867384731769562,0.6091651916503906,0.6388844847679138,-0.0908336490392685,0.6086141467094421,0.5134932398796082,-0.12995532155036926,0.5912303924560547,0.416385680437088,-0.16447538137435913,0.5789269208908081,0.3156457543373108,-0.1889665722846985,0.6608550548553467,0.7003098130226135,-0.1029583290219307,0.6561479568481445,0.6942894458770752,-0.14896374940872192,0.6331754922866821,0.7447274327278137,-0.16109080612659454,0.6186987161636353,0.7830339670181274,-0.1665099710226059
0.6036349534988403,0.9274967908859253,8.106392783702177e-07,0.54475998878479,0.9082092046737671,-0.04190779849886894,0.5112228989601135,0.8354291319847107,-0.06539467722177505,0.5514854192733765,0.7934699058532715,-0.08238889276981354,0.5868144035339355,0.7647539973258972,-0.10305286943912506,0.4838045537471771,0.642878532409668,-0.06132103502750397,0.43292683362960815,0.5111361742019653,-0.09141336381435394,0.40663814544677734,0.4215282201766968,-0.11083866655826569,0.384030818939209,0.34431177377700806,-0.1260451078414917,0.5506576895713806,0.6121866703033447,-0.0720311775803566,0.5394225120544434,0.44194090366363525,-0.09643854200839996,0.5315014719963074,0.33540982007980347,-0.11771660298109055,0.5224581360816956,0.2409995198249817,-0.13126800954341888,0.6089621186256409,0.6323761940002441,-0.08643900603055954,0.6180545687675476,0.495069682598114,-0.12726569175720215,0.6076877117156982,0.38765934109687805,-0.16707304120063782,0.5987071394920349,0.2873075604438782,-0.1947401762008667,0.6633197665214539,0.69130939245224,-0.10177777707576752,0.654080331325531,0.6883336305618286,-0.14987991750240326,0.633142352104187,0.7516977190971375,-0.16463111340999603,0.6205899119377136,0.8081364631652832,-0.1722356528043747
0.6090177893638611,0.9081863164901733,8.362093808500504e-07,0.5458642244338989,0.8770075440406799,-0.04641103371977806,0.5139610171318054,0.7963729500770569,-0.06918348371982574,0.5637520551681519,0.7449032664299011,-0.08528264611959457,0.607840359210968,0.7090608477592468,-0.10455141216516495,0.489274799823761,0.5811141729354858,-0.05136089771986008,0.4387196898460388,0.44540032744407654,-0.07812803238630295,0.41382575035095215,0.3555416464805603,-0.09896866232156754,0.3920242190361023,0.27837935090065,-0.11565748602151871,0.5557098984718323,0.5533480048179626,-0.059248678386211395,0.5424189567565918,0.3865099549293518,-0.0795695036649704,0.5359435081481934,0.28306424617767334,-0.1012558788061142,0.5275774598121643,0.19351798295974731,-0.11612974852323532,0.6119045615196228,0.5759425759315491,-0.07249864935874939,0.6263148188591003,0.4337545931339264,-0.1087169274687767,0.6233627796173096,0.32919740676879883,-0.14853966236114502,0.6191220283508301,0.23145627975463867,-0.1770315319299698,0.6649884581565857,0.6370335221290588,-0.08782180398702621,0.6597977876663208,0.6215695738792419,-0.13321685791015625,0.6453980207443237,0.6860162615776062,-0.14804282784461975,0.6370331645011902,0.7460039854049683,-0.15600666403770447
0.6069338917732239,0.9234198331832886,6.690498821626534e-07,0.5426482558250427,0.8818420171737671,-0.03968721255660057,0.5133101344108582,0.7948665618896484,-0.05769822746515274,0.5641508102416992,0.7464483976364136,-0.07133352011442184,0.6147840023040771,0.7077569365501404,-0.08854855597019196,0.4846794903278351,0.5866372585296631,-0.03803640231490135,0.4350842237472534,0.45014476776123047,-0.061744965612888336,0.41024652123451233,0.36075395345687866,-0.08002301305532455,0.387847363948822,0.28205370903015137,-0.09523168206214905,0.549302339553833,0.5570105910301208,-0.04931645095348358,0.5388649106025696,0.38774076104164124,-0.06682460755109787,0.5316439867019653,0.2828555107116699,-0.08690265566110611,0.5214222073554993,0.19153180718421936,-0.10060843080282211,0.6075529456138611,0.5772603750228882,-0.06594099849462509,0.6254625916481018,0.43439236283302307,-0.10158470273017883,0.625379741191864,0.32583969831466675,-0.14053377509117126,0.6224918961524963,0.22656044363975525,-0.16821633279323578,0.6632477641105652,0.6376309394836426,-0.08444304019212723,0.6645299196243286,0.6215751767158508,-0.12891924381256104,0.6503215432167053,0.6952694654464722,-0.14148087799549103,0.6417155861854553,0.7662384510040283,-0.14790070056915283
0.6050171852111816,0.8976731300354004,6.72068779294932e-07,0.5427550077438354,0.8452247977256775,-0.03694668784737587,0.515945553779602,0.7530133128166199,-0.05317923054099083,0.5697919130325317,0.6942899227142334,-0.06560824811458588,0.6231775283813477,0.6635223627090454,-0.08068615198135376,0.4945572018623352,0.5492328405380249,-0.027165856212377548,0.444742351770401,0.4113273024559021,-0.045913852751255035,0.41969501972198486,0.32492807507514954,-0.06187554821372032,0.39615023136138916,0.24992656707763672,-0.07615040242671967,0.5564316511154175,0.5278351902961731,-0.039054419845342636,0.5436619520187378,0.3596206307411194,-0.053722258657217026,0.5364585518836975,0.25797533988952637,-0.07269830256700516,0.5259377956390381,0.17174920439720154,-0.08624479919672012,0.6105926632881165,0.55368971824646,-0.056774627417325974,0.6296132206916809,0.40356841683387756,-0.0902053564786911,0.6326948404312134,0.29826462268829346,-0.12653911113739014,0.6306158900260925,0.1992751657962799,-0.15254521369934082,0.6626824736595154,0.6167740225791931,-0.07617706805467606,0.6613231301307678,0.5752753019332886,-0.11651600152254105,0.6473326683044434,0.6434627175331116,-0.1253821700811386,0.6364927291870117,0.709392249584198,-0.13010554015636444
0.6061956882476807,0.9020552635192871,5.835044589730387e-07,0.5461017489433289,0.8571678996086121,-0.04603767767548561,0.5178103446960449,0.7682669162750244,-0.06509708613157272,0.5711456537246704,0.7035962343215942,-0.0786343663930893,0.627844512462616,0.6577332019805908,-0.09429790824651718,0.4925842881202698,0.55180823802948,-0.034844134002923965,0.44297170639038086,0.41232338547706604,-0.057776983827352524,0.4187644124031067,0.3237769305706024,-0.07708579301834106,0.3972507417201996,0.24824023246765137,-0.09312461316585541,0.5544983148574829,0.5279907584190369,-0.04175562039017677,0.5424103736877441,0.3609592020511627,-0.0581863634288311,0.5359093546867371,0.2584874629974365,-0.07828491926193237,0.5259884595870972,0.17188987135887146,-0.09277176111936569,0.6095660328865051,0.5527877807617188,-0.055299606174230576,0.6320294737815857,0.406430721282959,-0.08837978541851044,0.6363615393638611,0.30319470167160034,-0.12495031952857971,0.6348568201065063,0.2084854245185852,-0.1515534371137619,0.6619953513145447,0.6162364482879639,-0.07164330035448074,0.666363000869751,0.5817051529884338,-0.1127225011587143,0.6520314812660217,0.644589364528656,-0.12422249466180801,0.6403144598007202,0.7076936960220337,-0.13054589927196503
0.6084123849868774,0.8940426707267761,6.137185550869617e-07,0.549527645111084,0.8441055417060852,-0.055743515491485596,0.5200310349464417,0.7538533210754395,-0.07858258485794067,0.5786704421043396,0.6758981347084045,-0.09410803765058517,0.6493937969207764,0.6320255994796753,-0.11067350953817368,0.4967278242111206,0.5404089689254761,-0.03796252980828285,0.4516463279724121,0.403521329164505,-0.06150246411561966,0.4289848506450653,0.31615594029426575,-0.08301490545272827,0.40877607464790344,0.23983174562454224,-0.1010684072971344,0.5582391619682312,0.5148163437843323,-0.04016602411866188,0.5447996258735657,0.35276514291763306,-0.05499245226383209,0.5392383933067322,0.2502698600292206,-0.0754556655883789,0.5301694273948669,0.1638641655445099,-0.09128760546445847,0.6135821342468262,0.5386273860931396,-0.05031824856996536,0.6327905654907227,0.3962976336479187,-0.0831308588385582,0.6391522288322449,0.2948206663131714,-0.12078607082366943,0.6386148929595947,0.20005032420158386,-0.14847834408283234,0.6680032014846802,0.5990470051765442,-0.0644141212105751,0.673058807849884,0.5537493228912354,-0.10635745525360107,0.663368284702301,0.6139471530914307,-0.11961595714092255,0.6536357402801514,0.6752483248710632,-0.1274888813495636
0.598948061466217,0.8968061208724976,5.918817578276503e-07,0.5435921549797058,0.8406927585601807,-0.04901145026087761,0.518667459487915,0.7427324652671814,-0.06736397743225098,0.5799208879470825,0.6720888018608093,-0.07999330759048462,0.6476197242736816,0.6359360814094543,-0.09525176882743835,0.49451252818107605,0.5388740301132202,-0.03337109833955765,0.45051687955856323,0.39769673347473145,-0.05501975864171982,0.42990607023239136,0.30957120656967163,-0.0747428610920906,0.4110022783279419,0.23447483777999878,-0.09148313105106354,0.5586912035942078,0.5165538191795349,-0.038879066705703735,0.5482040047645569,0.3541729152202606,-0.051860880106687546,0.542817234992981,0.2536749541759491,-0.07278689742088318,0.5342769026756287,0.16848745942115784,-0.0890544205904007,0.6148640513420105,0.5419741868972778,-0.05148261785507202,0.6328966617584229,0.39908647537231445,-0.08207407593727112,0.6356412172317505,0.2999975383281708,-0.12057071179151535,0.6337968707084656,0.2070036232471466,-0.14960171282291412,0.6684640645980835,0.6032808423042297,-0.06754335016012192,0.6729945540428162,0.5662305951118469,-0.1090073436498642,0.6626912355422974,0.627784788608551,-0.12311865389347076,0.6542779803276062,0.6889783143997192,-0.13179880380630493
